Name,customerID,Number of Calls,Voice National (Min.),Voice International (Min.),Voice Roaming (Min.),Voice Premium (Min.),Data National (MB),Data Roaming (MB),Data Premium (MB),Messaging National,Messaging International,Messaging Roaming,Messaging Premium,"Voice National Charge
ex. Tax
(GBP)","Voice International Charge
ex. Tax
(GBP)","Voice Roaming Charge
ex. Tax
(GBP)","Voice Premium Charge
ex. Tax
(GBP)","Data National Charge
ex. Tax
(GBP)","Data Roaming Charge
ex. Tax
(GBP)","Data Premium Charge
ex. Tax
(GBP)","Messaging National Charge
ex. Tax
(GBP)","Messaging International Charge
ex. Tax
(GBP)","Messaging Roaming Charge
ex. Tax
(GBP)","Messaging Premium Charge
ex. Tax
(GBP)","Usage Charge Total
ex. Tax
(GBP)","Recurring Charge
ex. Tax
(GBP)","Device Fee
ex. Tax
(GBP)","Daily Roaming Fee
ex. Tax
(GBP)","Monthly Roaming Fee
ex. Tax
(GBP)","Adjustments
ex. Tax
(GBP)","Credit
ex. Tax
(GBP)","Total
Taxable
(GBP)","Total
Non-Taxable
(GBP)","Total
ex. Tax
(GBP)","Total Tax
(GBP)","Total
(GBP)"
LORENA,2227-JRSJX,82,12,0,103,0,"2,770.78","6,427.53",0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15.98,3.33,0,0,0,0,19.31,0,19.31,3.86,23.17
LORENZO,9514-JDSKI,0,0,0,0,0,8.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LORETTA,5091-HFAZW,0,0,0,0,0,12.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83,0,0,0,0,1.83,0,1.83,0.37,2.2
LORI,1832-PEUTS,0,0,0,0,0,"2,789.67",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,0,0,0,0,0,11.66,0,11.66,2.33,13.99
LORN,2667-WYLWJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LORNA,5423-BHIXO,25,67,0,0,0,390.38,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
LORRAINE,3092-IGHWF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
LOSHANI,6377-WHAOX,0,0,0,0,0,57.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LOSHNI,6509-TSGWN,0,0,0,0,0,247.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LOTTA,0795-GMVQO,2,16,0,0,0,31.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LOTTE,3352-RICWQ,15,92,0,0,5,"1,576.12",0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0.27,9.5,3.33,0,0,0,0,13.1,0,13.1,2.62,15.72
LOTTIE,1094-BKOSX,58,279,0,0,0,"18,647.74",0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.68,3.12,0,0,0,0,25.8,0,25.8,5.16,30.96
LOUIE,2798-NYLMZ,1,7,0,0,0,369.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
LOUIS,3845-JHAMY,26,111,4,0,0,"58,498.65",0,0,2,0,0,0,0,0.41,0,0,0,0,0,0,0,0,0,0.41,48.33,3.33,0,0,0,0,52.07,0,52.07,10.41,62.48
LOUISA,2208-NQBCT,98,275,0,0,0,"11,340.20",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,3.33,0,0,0,0,20.61,0,20.61,4.12,24.73
LOUISE,5360-XGYAZ,5,32,0,0,0,702.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
LOUIS-FERDINAND,2265-CYWIV,78,69,84,3,0,"14,133.00",3.23,0,12,3,0,0,0,11.14,3.61,0,0,40,0,0,0.3,0,0,55.05,18.63,3.33,0,0,0,0,33.4,43.61,77.01,6.68,83.69
LOUNIEL,5206-HPJKM,0,0,0,0,0,83.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LOVISA,1131-QQZEB,2,0,0,0,0,5.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LOWRI,4803-AXVYP,5,60,0,0,0,"10,388.48",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,3.33,0,0,0,0,20.61,0,20.61,4.12,24.73
LTD,8035-PWSEV,0,0,0,0,0,164.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0.21,0,0.21,0.04,0.25
LUAN,4097-YODCF,0,0,0,0,0,"13,205.54",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63,3.33,0,0,0,0,21.96,0,21.96,4.39,26.35
LUBNA,2408-WITXK,61,413,0,0,0,223.33,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LUC,5605-XNWEN,2,2,0,0,0,85.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LUCA,2347-WKKAE,34,101,0,0,0,"1,172.84",0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
LUCAS,2386-OWURY,50,157,0,0,0,"2,732.61",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
LUCI,3902-FOIGH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUCIA,5747-PMBSQ,2,33,0,0,0,54.63,41.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LUCIANO,6244-BESBM,3,34,0,0,0,609.67,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
LUCIE,3982-XWFZQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
LUCINDA,4827-DPADN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
LUCINDER,1498-NHTLT,4,9,0,0,0,"1,189.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
LUCY,7929-SKFGK,78,273,102,0,8,"4,920.17",0,0,1,0,0,0,0,10.01,0,0.79,0,0,0,0,0,0,0,10.8,13.39,3.33,0,0,0,0,27.52,0,27.52,5.5,33.02
LUCY-MAE,8734-FNWVH,10,25,0,0,0,610.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
LUE,7517-SAWMO,0,0,0,0,0,30.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LUIGI,3002-WQZWT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
LUIS,1775-KWJKQ,5,19,0,0,0,"16,832.21",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33,3.33,0,0,0,0,24.66,0,24.66,4.93,29.59
LUISA,2545-LXYVJ,31,139,0,0,0,509.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
LUIZA,4724-WXVWF,1,32,0,0,0,917.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
LUKA,4328-VUFWD,7,8,0,0,0,141.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LUKAS,4115-UMJFQ,0,0,0,0,0,16.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LUKE,3194-ORPIK,1,20,0,0,0,127.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LUKSHA,5481-NTDOH,0,0,0,0,0,"36,728.55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.48,3.33,0,0,0,0,36.81,0,36.81,7.36,44.17
LULIA,7089-RKVSZ,29,3,412,0,0,"5,828.68",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,3.33,0,0,0,0,16.72,0,16.72,3.34,20.06
LUMBANI,2203-GHNWN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LUTHFUR,7243-LCGGZ,170,625,253,0,14,"7,310.71",0,0,2,10,0,0,0,25.29,0,0.23,0,0,0,0,0.3,0,0,25.82,14.69,3.33,0,0,0,0,43.84,0,43.84,8.77,52.6
LYDIA,0129-KPTWJ,2,10,0,0,0,79.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LYKA,7762-ONLJY,4,0,0,0,0,731.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
LYLE,6015-VVHHE,0,0,0,0,0,343.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
LYN,9412-GHEEC,18,198,2,0,0,"5,426.29",0,0,4,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0.67,13.39,3.33,0,0,0,0,17.39,0,17.39,3.48,20.86
LYNDA,4228-ZGYUW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYNDSAY,8775-CEBBJ,1,4,0,0,0,301.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
LYNDSEY,6941-KXRRV,0,0,0,0,0,100.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LYNE,3733-UOCWF,36,343,6,0,0,"1,623.60",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
LYNETTE,2114-MGINA,9,41,0,0,0,270.62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.89,3.33,0,0,0,0,7.22,0,7.22,1.44,8.66
LYNN,1501-SGHBW,0,0,0,0,0,"1,196.93",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
LYNNE,2144-ESWKO,37,102,0,0,0,"1,447.99",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
LYNSAY,0181-RITDD,7,13,0,0,0,30.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
LYNSEY,3021-VLNRJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
MAANVI,9474-PHLYD,1,41,0,0,0,20.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MAARIA,6204-IEUXJ,6,9,0,0,0,77.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MAARYA,2694-CIUMO,6,7,0,0,0,923.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
MABEL,5649-TJHOV,1,7,0,0,0,64.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MACIEJ,7336-RLLRH,10,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
MADALEINE,0816-TSPHQ,1,6,0,0,0,"1,697.81",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
MADDIE,2468-SJFLM,0,0,0,0,0,766.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
MADELAINE,8327-LZKAS,14,40,0,0,0,"4,312.86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,3.33,0,0,0,0,16.72,0,16.72,3.34,20.06
MADELEINE,4079-WWQQQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
MADHURA,6005-OBZPH,1,7,0,0,0,173.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MADHURI,2189-UXTKY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MADIHAH,1240-HCBOH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
MADS,9692-TUSXH,21,80,0,0,0,"3,233.58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
MADUSHI,5136-RGMZO,23,33,36,0,0,"3,271.05",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
MAESHYLLE,2775-SEFEE,85,183,0,0,0,"10,236.18",0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,1.77,1.77,15.98,3.33,0,0,0,0,21.08,0,21.08,4.22,25.3
MAEVE,9848-JQJTX,0,0,0,0,0,"7,743.83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,3.33,0,0,0,0,18.02,0,18.02,3.6,21.62
MAGDA,2225-ZRGSG,1,5,0,0,0,22.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MAGDALENA,9135-HSWOC,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MAGGIE,8185-UPYBR,82,168,0,0,0,"7,013.08",0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.69,3.33,0,0,0,0,18.02,0,18.02,3.6,21.62
MAHA,3537-HPKQT,0,0,0,0,0,84.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MAHENDER,9297-EONCV,55,136,0,0,0,908.57,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
MAHESH,4501-VCPFK,14,329,0,0,0,"1,131.83",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
MAHI,0378-XSZPU,19,48,0,0,0,"12,296.76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63,3.33,0,0,0,0,21.96,0,21.96,4.39,26.35
MAHIBEEN,3643-AHCFP,0,0,0,0,0,"5,019.99",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,3.33,0,0,0,0,16.72,0,16.72,3.34,20.06
MAHIMA,5092-STPKP,0,0,0,0,0,2.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MAHINDAR,3253-HKOKL,2,10,0,0,0,47.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MAHIPAL,9584-EXCDZ,1,12,0,0,0,4.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,0,0,1.18,0,1.18,0.24,1.42
MAHMOOD,3682-YEUWS,5,4,0,0,0,144.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MAHNOOR,2002-MZHWP,0,0,0,0,0,194.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MAHRIA,7581-EBBOU,53,239,0,0,0,"2,694.38",0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
MAHRIN,3166-PNEOF,6,69,18,0,0,382.16,0,0,0,0,0,0,0,1.79,0,0,0,0,0,0,0,0,0,1.79,3.89,3.33,0,0,0,0,9.01,0,9.01,1.8,10.81
MAHRUKH,3154-CFSZG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAHVISH,2683-BPJSO,7,0,0,6,0,13.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,40,0,0,0,45.49,0,45.49,9.1,54.59
MAI,1696-HXOWK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAIA,3370-GQEAL,6,18,0,0,0,"18,133.85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33,3.33,0,0,0,0,24.66,0,24.66,4.93,29.59
MAIKE,3530-CRZSB,77,6,5,99,0,714.85,"2,637.50",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
MAIRA,8469-SNFFH,7,23,0,0,0,"1,573.36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
MAIREAD,0238-WHBIQ,0,0,0,0,0,2.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,2.26,0,2.26,0.45,2.71
MAIRI,9570-KYEUA,2,0,0,42,0,0,840.43,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72,0,0,0,0,1.72,0,1.72,0.34,2.06
MAJID,3800-LYTRK,4,33,0,0,0,858.58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
MAKHAN,7495-OOKFY,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,2.26,0,2.26,0.45,2.71
MAKO,5549-ZGHFB,185,490,0,0,0,"1,108.21",0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
MALA,5077-DXTCG,16,54,0,0,0,707.37,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
MALACHI,2957-LOLHO,29,153,0,0,0,693.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
MALACHY,0057-QBUQH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
MALAV,1444-VVSGW,2,7,0,0,0,110.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MALCOLM,4335-UPJSI,0,0,0,0,0,225.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MALHAR,1336-EZFZY,1,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
MALIN,4973-RLZVI,4,6,0,0,0,"1,805.22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
MALLAN,6650-VJONK,0,0,0,0,0,3.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MALO,6064-ZATLR,8,50,0,0,0,"1,006.24",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
MALTITI,7055-JCGNI,0,0,0,0,0,7.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MALVI,3259-KNMRR,4,10,0,0,0,97.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MALWINA,8499-BRXTD,10,59,0,0,0,"4,828.79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,3.33,0,0,0,0,16.72,0,16.72,3.34,20.06
MAMAN,6765-MBQNU,28,27,0,0,0,"2,776.58",0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
MAMI,7777-UNYHB,12,30,0,21,0,"1,002.03","2,366.69",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,25,0,0,0,39.99,0,39.99,8,47.99
MANALI,6603-QWSPR,0,0,0,0,0,122.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MANAN,6732-VAILE,30,247,0,0,0,"11,251.99",0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,3.33,0,0,0,0,20.61,0,20.61,4.12,24.73
MANDIE,9700-ISPUP,36,217,0,0,0,"10,700.65",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,3.33,0,0,0,0,20.61,0,20.61,4.12,24.73
MANDIP,0516-OOHAR,22,91,0,0,0,"1,130.57",0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
MANDY,6317-YPKDH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,3.33,0,3.33,0.67,4
MANINDER,2720-WGKHP,0,0,0,0,0,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MANISH,4163-NCJAK,21,153,1,0,0,"12,436.78",0,0,0,3,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.06,18.63,3.33,0,0,0,0,22.02,0,22.02,4.4,26.42
MANISHA,8740-CRYFY,179,810,597,5,0,"2,841.72",0,0,6,8,0,0,0,55.1,0,0,0,0,0,0,0.8,0,0,55.9,11.66,3.33,5,0,0,0,75.89,0,75.89,15.18,91.07
MANISHAH,7602-MVRMB,51,124,0,0,0,"15,468.31",0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.98,3.33,0,0,0,0,23.31,0,23.31,4.66,27.97
MANIVANNAN,4909-JOUPP,23,343,0,0,0,"1,099.12",0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,3.33,0,0,0,0,12.83,0,12.83,2.57,15.4
MANJULA,7271-AJDTL,0,0,0,0,0,555.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
MANKIRAN,8799-OXZMD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MANMEET,3606-TWKGI,25,14,22,13,0,"2,418.02","7,955.49",0,23,0,2,0,0,0,0,0,0,20,0,0,0,0,0,20,17.28,3.33,0,0,0,0,20.61,20,40.61,4.12,44.73
MANOJ,1575-KRZZE,0,0,0,0,0,0.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,1.5,0,1.5,0.3,1.8
MANPREET,7422-WNBTY,0,0,0,0,0,"4,775.47",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39,3.33,0,0,0,0,16.72,0,16.72,3.34,20.06
MANRAJ,5748-RNCJT,28,167,0,0,0,667.07,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.91,3.33,0,0,0,0,10.24,0,10.24,2.05,12.29
MANSI,3249-ZPQRG,1,0,0,0,0,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,2.26,0,2.26,0.45,2.71
MANTEJ,2007-QVGAW,0,0,0,0,0,3.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,3.33,0,0,0,0,5.49,0,5.49,1.1,6.59
MANU,2164-SOQXL,32,54,0,13,0,"29,690.48","1,065.19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.78,3.33,0,0,0,0,34.11,0,34.11,6.82,40.93
MANUEL,9281-CEDRU,9,21,0,0,0,"2,377.12",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.66,3.33,0,0,0,0,14.99,0,14.99,3,17.99
